userid,user,pageid,revid,parentid,ns,title,timestamp,comment,texthidden
39197131,Yapperbot,66932839,1009454334,1009410184,0,2021 Australian Parliament House sexual misconduct allegations,2021-02-28T18:00:36Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66924849,1009369607,1009326760,0,2021 missile attacks in Saudi Arabia,2021-02-28T06:00:21Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,65418863,1009339562,1009294690,0,Responses to the COVID-19 pandemic in March 2021,2021-02-28T02:00:22Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66895042,1009139551,1009089962,0,2021 PNP–PDEA shootout,2021-02-26T23:00:21Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66897495,1009007415,1008962516,0,2021 Armenian political crisis,2021-02-26T06:00:13Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66516682,1008977198,1008926653,0,GameStop short squeeze,2021-02-26T02:00:14Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66619282,1008789197,1008738512,0,Germany's Next Topmodel (season 16),2021-02-25T02:00:19Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66883797,1008667558,1008627367,0,February 2021 Ecuadorian prison riots,2021-02-24T13:00:20Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66857465,1008594772,1008548887,0,Killing of Luca Attanasio,2021-02-24T03:00:20Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,14045083,1008568061,1008520022,0,Jezero (crater),2021-02-24T00:00:36Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66810015,1008532613,1008482236,0,2021 Texas power crisis,2021-02-23T20:00:21Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66612294,1008197694,1008150693,0,2021–2023 Myanmar protests,2021-02-22T02:00:34Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66796169,1007460543,1007421383,0,Kagara kidnapping,2021-02-18T07:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66790245,1007316486,1007281943,0,Build Back Better Plan,2021-02-17T14:00:20Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66727273,1007278921,1007235054,0,Murder of Rinku Sharma,2021-02-17T08:00:15Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66775675,1007214262,1007165122,0,2021 Sidhi bus accident,2021-02-17T01:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66773426,1007083011,1007044313,0,2021 Congo River disaster,2021-02-16T11:00:32Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66716177,1006380890,1006341648,0,Media Without Choice,2021-02-12T16:00:30Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66351543,1006326265,1006291110,0,Second impeachment trial of Donald Trump,2021-02-12T08:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,61610899,1006309023,1006262852,0,2021 Newfoundland and Labrador general election,2021-02-12T05:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66713174,1006291812,1006246603,0,Global security law,2021-02-12T03:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66691530,1006134617,1006102095,0,"Buffalo, Minnesota clinic attack",2021-02-11T07:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,65701455,1005432513,1005383592,0,2020–2021 Indian farmers' protest,2021-02-07T17:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,58237219,1005293631,1005247516,0,Ali Sadpara,2021-02-07T00:00:32Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66584925,1005097275,1005043202,0,2021 Wooroloo bushfire,2021-02-06T00:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66584925,1005032250,1004988295,0,2021 Wooroloo bushfire,2021-02-05T17:00:31Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66599536,1004991904,1004953437,0,Civil disobedience movement in Myanmar,2021-02-05T12:00:17Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,12526128,1004949657,1004899838,0,University Hospital Crosshouse,2021-02-05T06:00:33Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66599536,1004942304,1004896653,0,Civil disobedience movement in Myanmar,2021-02-05T05:00:47Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,66584925,1004874477,1004822714,0,2021 Wooroloo bushfire,2021-02-04T21:00:18Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
